@RELATION gradientboosting_classifier
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {false,true}

@DATA
0.026059,0.018415,2.990099,0.076745,0.147740,0.107737,0.011061,0.035222,-31.320103,3.592489,-0.668028,-0.280242,-0.007065,0.280335,0.082271,0.249051,-0.012923,0.090309,-0.017134,-0.034234,-0.061895,0.018615,0.011370,0.037082,0.007645,0.018465,0.013653,0.062776,0.007400,0.007123,0.010755,0.024108,0.006655,0.022123,0.020786,0.045240,0.361596,0.032204,0.036166,0.208901,0.005531,0.030244,3.596700,0.793109,0.549944,0.466580,0.395462,0.237039,0.260372,0.195099,0.195585,0.208608,0.202917,0.178514,0.156278,0.017085,0.009363,0.028908,0.006585,0.012866,0.016608,0.035929,0.009624,0.005877,0.008358,0.024402,0.012982,0.010619,true
0.022440,0.018438,2.965104,0.079930,0.152137,0.087110,0.012553,0.027722,-31.088304,3.500016,-0.468299,-0.354847,-0.069834,0.192558,0.021639,0.273267,0.045924,0.102419,-0.060634,-0.069805,-0.078122,0.017706,0.014327,0.039437,0.010864,0.014353,0.007588,0.065385,0.006831,0.009479,0.012286,0.025845,0.008233,0.024531,0.013905,0.045328,0.412247,0.038684,0.041767,0.173385,0.005870,0.023811,3.594056,0.874925,0.570162,0.481546,0.380410,0.262105,0.264176,0.227709,0.220017,0.191695,0.199618,0.141176,0.199291,0.014798,0.014741,0.046219,0.018961,0.010967,0.006382,0.048547,0.009264,0.009589,0.012231,0.022518,0.014799,0.014890,true
0.023440,0.018417,2.987086,0.090059,0.168676,0.087315,0.008491,0.025778,-31.684958,3.210049,-0.494155,-0.104513,0.065489,0.373548,0.060907,0.265964,0.031431,0.021472,-0.049259,-0.050773,-0.026949,0.013349,0.010858,0.050653,0.009836,0.014410,0.005707,0.090858,0.006077,0.007210,0.011993,0.026419,0.002778,0.029743,0.012600,0.045292,0.304304,0.034813,0.040806,0.124120,0.003474,0.016584,4.062772,0.889586,0.501463,0.532667,0.399495,0.229929,0.190078,0.216347,0.178098,0.193814,0.179098,0.175035,0.164533,0.012123,0.010668,0.040673,0.010432,0.010768,0.004812,0.054175,0.007525,0.008537,0.010653,0.024389,0.003169,0.015352,true
0.031458,0.018425,3.018177,0.081421,0.143007,0.182968,0.010420,0.047597,-30.763121,3.121632,-0.427968,-0.427695,0.083615,0.302345,0.073121,0.284362,-0.054638,0.034651,-0.112550,0.016887,-0.037536,0.016278,0.011485,0.041380,0.009052,0.016354,0.009157,0.060110,0.006878,0.008819,0.008006,0.023108,0.004011,0.022346,0.028442,0.045277,0.297307,0.037980,0.038954,0.319020,0.006091,0.050851,3.701109,0.946525,0.603005,0.559940,0.363375,0.254286,0.231215,0.238746,0.215172,0.185421,0.199125,0.196577,0.146651,0.013945,0.011428,0.026986,0.009027,0.015507,0.012499,0.050272,0.008335,0.008698,0.005802,0.019907,0.005564,0.012543,true
0.031228,0.018501,2.924979,0.089200,0.152123,0.216703,0.008781,0.051819,-30.461212,2.368386,-0.339488,-0.273924,-0.107383,0.349755,0.065817,0.210130,0.019734,0.019445,-0.066322,-0.093154,-0.005441,0.012140,0.011315,0.038883,0.007125,0.012153,0.005637,0.071198,0.006765,0.007033,0.008622,0.022508,0.003504,0.023664,0.017968,0.045384,0.370570,0.040647,0.051382,0.262600,0.003989,0.038228,3.891353,1.432514,0.737220,0.497380,0.514508,0.224330,0.326093,0.251846,0.208346,0.192863,0.186878,0.200280,0.186687,0.011031,0.011968,0.028193,0.006319,0.009354,0.004102,0.050242,0.007837,0.005443,0.006379,0.021160,0.003444,0.012876,true
0.022051,0.018474,2.953371,0.090025,0.162783,0.135163,0.009915,0.037569,-30.946615,2.898928,-0.453189,-0.184467,-0.005252,0.305054,0.015382,0.317475,-0.022258,0.057889,-0.066162,-0.018956,-0.094486,0.016152,0.008938,0.043844,0.010684,0.018287,0.007093,0.073359,0.005973,0.009983,0.008745,0.024921,0.005584,0.027358,0.007505,0.045453,0.372588,0.047385,0.054350,0.156410,0.004590,0.020960,3.675661,1.097501,0.536996,0.459553,0.429094,0.289680,0.290353,0.233776,0.182627,0.204010,0.188446,0.192025,0.166223,0.018967,0.008009,0.043848,0.015219,0.014181,0.006350,0.042091,0.008143,0.013300,0.006642,0.024208,0.005889,0.013799,true
0.025413,0.018441,3.004526,0.077958,0.143302,0.139227,0.009598,0.038111,-30.619744,3.166764,-0.210422,-0.347742,-0.037446,0.235791,0.024832,0.321636,-0.133811,0.108085,-0.083662,0.001891,-0.040488,0.018020,0.011827,0.043824,0.007716,0.021822,0.010037,0.055639,0.008101,0.012129,0.007924,0.024557,0.004969,0.022351,0.014333,0.045380,0.336388,0.031962,0.037956,0.201877,0.004501,0.032308,3.371498,0.847046,0.835715,0.448817,0.337704,0.297730,0.277760,0.251203,0.272620,0.210730,0.206083,0.196097,0.186896,0.014721,0.011839,0.030113,0.006020,0.018869,0.012741,0.033408,0.011888,0.014692,0.006258,0.021872,0.007220,0.009587,true
0.028859,0.018430,3.030265,0.082317,0.149949,0.127573,0.010799,0.037861,-31.103868,3.442728,-0.638574,-0.275599,0.007582,0.217093,0.092287,0.231318,-0.008483,0.096578,-0.045251,0.004296,-0.065618,0.017213,0.009946,0.032990,0.008745,0.018006,0.010118,0.070204,0.008359,0.008443,0.013739,0.023592,0.006540,0.024238,0.023778,0.045340,0.291285,0.037368,0.041087,0.238775,0.005920,0.041964,3.588949,0.857528,0.540190,0.433155,0.382743,0.257926,0.282595,0.178451,0.222200,0.247845,0.174881,0.181997,0.180571,0.012857,0.009561,0.027408,0.010517,0.014474,0.012326,0.046409,0.010408,0.011275,0.016126,0.019916,0.008127,0.011579,true
0.022461,0.018496,2.946555,0.112896,0.180325,0.207502,0.009012,0.045681,-30.683462,2.801972,-0.597378,-0.172624,-0.071114,0.241241,0.097473,0.286869,0.043778,0.057498,-0.057144,-0.055302,-0.119520,0.020772,0.011396,0.038681,0.006897,0.011494,0.008089,0.075712,0.007011,0.005696,0.008026,0.023944,0.008171,0.026972,0.007995,0.045428,0.351138,0.062019,0.060509,0.229314,0.005193,0.034647,3.923987,1.215621,0.444769,0.500119,0.343014,0.259351,0.200121,0.234023,0.230387,0.173105,0.195465,0.199518,0.195729,0.019532,0.009476,0.031022,0.006333,0.009760,0.012905,0.046093,0.008987,0.005586,0.005793,0.020636,0.013880,0.011427,true
0.032493,0.018434,3.033723,0.087333,0.149403,0.195099,0.010818,0.050514,-30.983753,3.522612,-0.700076,-0.342384,-0.010827,0.221194,0.125909,0.262993,0.043522,0.037758,-0.034470,-0.039099,-0.064367,0.019948,0.017416,0.030729,0.008148,0.016843,0.014897,0.054773,0.006549,0.006824,0.009430,0.025001,0.007759,0.021520,0.029181,0.045321,0.309986,0.045181,0.039602,0.297642,0.006521,0.052066,3.563469,0.917726,0.502006,0.455907,0.378231,0.266718,0.234090,0.224265,0.187042,0.190143,0.200342,0.158884,0.168879,0.017264,0.020962,0.023265,0.009026,0.014676,0.020254,0.031242,0.008878,0.007058,0.006669,0.024516,0.013245,0.008942,true
0.032034,0.018472,2.992726,0.095425,0.151482,0.277667,0.008151,0.058556,-30.112347,2.499755,-0.275047,-0.442650,-0.299414,0.252755,0.197264,0.156114,0.143121,0.102128,-0.213574,0.010199,-0.153080,0.019292,0.016869,0.030755,0.009328,0.011680,0.007965,0.054113,0.006345,0.006413,0.009022,0.027267,0.006436,0.019801,0.020699,0.045343,0.302040,0.041669,0.044587,0.310320,0.003986,0.047734,3.415426,1.071517,0.600731,0.585871,0.497523,0.278867,0.276244,0.213348,0.219907,0.226645,0.224673,0.164847,0.172180,0.014575,0.017664,0.018890,0.010294,0.008747,0.010588,0.036456,0.007804,0.005908,0.006132,0.025890,0.006686,0.009442,true
0.044157,0.018448,3.014007,0.156099,0.224760,0.256576,0.005348,0.042403,-30.727298,2.999717,-0.355048,-0.199909,0.029198,0.060230,0.015451,0.100961,-0.008596,-0.037997,-0.020931,-0.069965,-0.065500,0.016750,0.010144,0.043084,0.009619,0.015093,0.009431,0.066238,0.007188,0.009333,0.011422,0.028858,0.003828,0.022207,0.020824,0.045420,0.314333,0.063713,0.050973,0.206780,0.002896,0.020855,3.230099,0.839309,0.446536,0.455525,0.275395,0.216425,0.175588,0.182065,0.142511,0.130095,0.155872,0.136073,0.141970,0.011256,0.008322,0.032171,0.006309,0.010395,0.007736,0.028721,0.009120,0.007811,0.008697,0.022294,0.002943,0.008970,true
0.032757,0.018425,2.951164,0.079929,0.140716,0.211412,0.009286,0.052806,-30.206319,2.274508,-0.175279,-0.369058,-0.130299,0.263148,0.003716,0.206280,0.014930,0.051857,-0.062504,-0.005137,-0.036500,0.014343,0.009740,0.038463,0.010645,0.011952,0.006417,0.062249,0.006776,0.006108,0.009739,0.025125,0.004856,0.022349,0.018803,0.045105,0.364754,0.024387,0.038144,0.234476,0.005019,0.037423,3.456677,1.275534,0.617198,0.558182,0.648135,0.315663,0.320889,0.303557,0.259304,0.235099,0.227151,0.232789,0.179048,0.012311,0.010254,0.037007,0.012492,0.010344,0.006623,0.040415,0.008322,0.004602,0.007538,0.021577,0.004359,0.012201,true
0.028845,0.018449,3.002033,0.106067,0.182221,0.124600,0.007682,0.030833,-31.520745,3.256969,-0.454231,-0.183497,0.130646,0.205270,0.005498,0.206946,-0.023227,-0.027450,-0.018730,-0.092576,-0.036602,0.013615,0.009560,0.049798,0.009177,0.015057,0.007431,0.086441,0.006991,0.008402,0.009382,0.027277,0.003264,0.028119,0.011464,0.045436,0.349905,0.041281,0.045083,0.139896,0.003392,0.024903,3.696895,0.987705,0.548582,0.474810,0.252028,0.182934,0.177087,0.197752,0.168882,0.141098,0.155529,0.153361,0.151761,0.011371,0.008704,0.041279,0.007386,0.010405,0.007287,0.045723,0.009253,0.007868,0.006159,0.020923,0.002750,0.013159,true
0.026587,0.018546,2.930244,0.082257,0.152603,0.138904,0.010129,0.040750,-30.814417,3.049135,-0.541435,-0.269518,-0.165055,0.169789,-0.014711,0.253074,0.061021,0.038822,-0.032971,-0.014690,-0.091800,0.014679,0.014252,0.045804,0.007223,0.010909,0.005945,0.065576,0.006259,0.007041,0.011091,0.027524,0.006603,0.024778,0.022199,0.045523,0.429890,0.033992,0.041089,0.241740,0.005345,0.039859,3.809570,1.148439,0.628685,0.533840,0.542276,0.330638,0.324922,0.258531,0.196377,0.159171,0.149286,0.174388,0.176841,0.012537,0.018654,0.041999,0.006567,0.008860,0.005733,0.052468,0.007519,0.006758,0.009172,0.024511,0.008485,0.016146,true
0.025782,0.018434,2.993842,0.079376,0.143830,0.123525,0.010861,0.039014,-30.796520,3.268108,-0.364645,-0.251392,-0.071311,0.297097,0.035237,0.284697,-0.068969,0.081409,-0.086299,-0.012014,-0.014423,0.016818,0.009613,0.044934,0.011497,0.020637,0.006691,0.062267,0.007500,0.008398,0.010409,0.024115,0.005041,0.024004,0.017462,0.045363,0.322447,0.036710,0.040118,0.191607,0.005606,0.039515,3.648862,0.867615,0.690624,0.439331,0.408188,0.233683,0.252798,0.212142,0.213860,0.197237,0.157940,0.206875,0.209264,0.013959,0.008987,0.040589,0.012271,0.017721,0.007284,0.045461,0.009506,0.009433,0.012007,0.020930,0.008195,0.012983,true
0.029999,0.018503,2.846106,0.074781,0.129532,0.168864,0.009829,0.054250,-29.141263,2.048517,-0.524385,-0.364891,-0.350623,0.496770,-0.145659,0.225346,-0.051187,0.012672,-0.076077,-0.033206,-0.090110,0.013333,0.010755,0.027412,0.007908,0.010966,0.012688,0.046906,0.011381,0.009027,0.008880,0.023848,0.004660,0.017855,0.012520,0.045231,0.481279,0.023712,0.039448,0.220869,0.004980,0.030272,3.146783,1.207329,0.783911,0.609660,0.541101,0.473271,0.372819,0.340032,0.225379,0.236413,0.218344,0.194592,0.174735,0.011868,0.010161,0.023029,0.008221,0.009661,0.012958,0.040318,0.015436,0.010193,0.006935,0.023329,0.004522,0.010145,true
0.029610,0.018481,2.927310,0.080286,0.141263,0.174256,0.008819,0.044556,-30.567113,2.567326,-0.030166,-0.173273,-0.173176,0.251708,0.077334,0.167668,0.078330,0.049703,-0.118512,0.030872,-0.154497,0.019166,0.009229,0.040587,0.007140,0.011729,0.006316,0.067318,0.006461,0.005990,0.012992,0.031944,0.004333,0.025273,0.021270,0.045219,0.356061,0.027581,0.034782,0.218765,0.003452,0.035918,3.713572,0.961311,0.655681,0.664426,0.487803,0.306439,0.282158,0.278852,0.201415,0.162078,0.207450,0.180058,0.185525,0.023513,0.008351,0.034099,0.007330,0.009117,0.004986,0.041965,0.007716,0.005366,0.012827,0.027207,0.004450,0.014395,true
0.025518,0.018481,3.036353,0.075296,0.140914,0.100698,0.009004,0.040958,-30.283273,2.917095,-0.743350,-0.056228,-0.033249,0.398652,-0.030274,0.247628,-0.009843,0.004487,-0.025918,-0.044493,-0.089888,0.013805,0.013295,0.032656,0.007673,0.013098,0.009716,0.062571,0.007875,0.008816,0.013248,0.023978,0.004241,0.021137,0.009637,0.045425,0.303603,0.026956,0.034941,0.157692,0.004023,0.021292,3.351684,0.973892,0.543441,0.524012,0.521500,0.311027,0.240804,0.265596,0.268612,0.193858,0.199021,0.176465,0.172439,0.012332,0.012397,0.022298,0.008190,0.011202,0.011459,0.034905,0.010290,0.008237,0.010519,0.021324,0.006454,0.008762,true
0.027574,0.018482,2.977204,0.079824,0.140691,0.153168,0.009462,0.044542,-30.181962,2.863007,-0.206820,-0.162005,-0.295765,0.180159,0.144926,0.107089,0.064661,-0.067064,-0.161075,-0.006937,-0.133694,0.024095,0.012466,0.042086,0.011889,0.014158,0.006572,0.048346,0.006680,0.007745,0.008994,0.027026,0.006055,0.021555,0.014586,0.045413,0.317027,0.034085,0.042780,0.184823,0.005122,0.026544,3.328508,1.130336,0.730107,0.595702,0.599857,0.326622,0.302698,0.246571,0.205826,0.252929,0.230414,0.137367,0.178404,0.022506,0.012099,0.035255,0.015620,0.011211,0.006496,0.036839,0.008811,0.007784,0.007526,0.024207,0.008732,0.011080,true
0.036293,0.018501,2.934799,0.081889,0.132771,0.330002,0.009362,0.061458,-29.157081,2.132125,-0.045844,-0.634056,-0.229824,0.133919,-0.113866,0.182703,-0.023609,0.076915,-0.133632,-0.009562,-0.151763,0.015455,0.011705,0.025665,0.008561,0.010690,0.008616,0.037697,0.008446,0.010419,0.010713,0.025140,0.005654,0.015661,0.017204,0.045215,0.392444,0.036527,0.042734,0.270326,0.004572,0.031541,3.312767,1.125040,0.682686,0.472764,0.537469,0.273352,0.374846,0.346820,0.277029,0.250922,0.248255,0.212122,0.206861,0.011905,0.011610,0.017375,0.006952,0.008582,0.007417,0.030994,0.009658,0.013036,0.008992,0.024520,0.007145,0.007885,true
0.023461,0.018462,3.017752,0.070263,0.136465,0.077303,0.008724,0.030181,-30.156165,3.350754,-0.778107,-0.408758,0.153918,0.317558,0.130399,0.132450,-0.123389,0.126079,-0.089808,-0.062222,-0.031819,0.022005,0.008873,0.032954,0.012853,0.011869,0.016468,0.044887,0.011631,0.014539,0.009763,0.026132,0.004727,0.021675,0.007177,0.045366,0.317132,0.024476,0.036339,0.078463,0.005316,0.013051,2.927647,0.996035,0.585513,0.407564,0.363346,0.251881,0.281991,0.369870,0.251193,0.218231,0.215845,0.210156,0.171169,0.024279,0.009928,0.021084,0.019734,0.009797,0.020536,0.035935,0.016564,0.017627,0.008466,0.021768,0.006132,0.008970,true
0.020265,0.018423,2.976597,0.092331,0.170617,0.081449,0.009869,0.033181,-31.091397,2.881235,-0.630739,-0.182764,-0.176589,0.364962,0.076819,0.248299,0.054388,0.089647,-0.033676,-0.009491,-0.074455,0.016188,0.009474,0.042518,0.007134,0.011856,0.007331,0.078606,0.007892,0.007613,0.008896,0.028473,0.009046,0.027227,0.004940,0.045334,0.342704,0.044361,0.052611,0.129966,0.004471,0.022136,4.035198,0.950173,0.485978,0.498699,0.517261,0.255734,0.294009,0.224380,0.180306,0.200736,0.169887,0.170801,0.189485,0.015564,0.009184,0.036508,0.007374,0.009527,0.008260,0.056035,0.010710,0.008924,0.006386,0.022470,0.013664,0.014749,true
0.030950,0.018514,2.981577,0.074979,0.134211,0.160943,0.010433,0.049472,-29.491264,2.085522,-0.553125,-0.345912,-0.164924,0.400931,-0.008044,0.145807,-0.001160,0.015474,-0.076225,-0.024560,-0.190201,0.013946,0.012241,0.030985,0.008654,0.010783,0.005979,0.053914,0.011200,0.008177,0.010499,0.025279,0.005676,0.020173,0.014340,0.045333,0.350563,0.021441,0.034263,0.164671,0.005540,0.027694,3.620725,1.266662,0.704751,0.535857,0.548602,0.401540,0.282461,0.355698,0.236387,0.274542,0.230832,0.200243,0.209853,0.011258,0.016335,0.027075,0.009760,0.008892,0.005451,0.039724,0.012192,0.007768,0.012800,0.026273,0.005998,0.011081,true
0.022690,0.018439,3.014572,0.077555,0.144779,0.092299,0.009825,0.035056,-30.881263,3.263501,-0.438786,-0.188851,0.035220,0.355424,0.044661,0.189143,-0.094578,0.056118,-0.085326,-0.023800,-0.014635,0.020846,0.008576,0.047693,0.009619,0.016892,0.008097,0.062892,0.010270,0.017615,0.009033,0.022567,0.002504,0.026638,0.010370,0.045367,0.319957,0.032890,0.040537,0.131159,0.005229,0.031956,3.608517,0.961613,0.718478,0.458041,0.401858,0.284531,0.252538,0.221877,0.192266,0.166229,0.195151,0.182294,0.218321,0.021065,0.007875,0.027238,0.010616,0.012479,0.011179,0.052156,0.015443,0.023868,0.006933,0.023821,0.002573,0.012020,true
0.031221,0.018438,2.908027,0.086877,0.148376,0.208011,0.009581,0.045194,-30.868581,2.874583,-0.194727,-0.471026,0.166631,0.239217,-0.008352,0.164338,-0.013629,-0.091248,-0.083202,-0.092556,-0.118813,0.023191,0.009210,0.044702,0.012771,0.013587,0.007513,0.067715,0.006907,0.006041,0.009931,0.029071,0.004359,0.027008,0.026175,0.045356,0.406503,0.034012,0.038552,0.299848,0.005145,0.051072,3.633401,0.962234,0.552430,0.729920,0.397638,0.253550,0.225002,0.244648,0.223429,0.199100,0.193768,0.212643,0.184934,0.025152,0.009260,0.044499,0.018386,0.013757,0.006019,0.041687,0.008179,0.004948,0.007901,0.024830,0.004858,0.014742,true
0.027053,0.018542,2.933289,0.076204,0.137295,0.136667,0.009213,0.045806,-29.616365,2.253995,-0.575845,-0.362155,-0.263270,0.445477,0.023351,0.198556,-0.027977,0.044010,-0.133825,0.045660,-0.087592,0.013872,0.012176,0.029377,0.008223,0.013187,0.007721,0.057451,0.009592,0.010532,0.007919,0.023504,0.005213,0.019810,0.011844,0.045384,0.379447,0.023766,0.042233,0.149465,0.005442,0.027797,3.716370,1.192172,0.556683,0.492380,0.560621,0.365347,0.296537,0.344731,0.271487,0.311920,0.197227,0.191648,0.199709,0.010939,0.011258,0.021319,0.006830,0.011661,0.007354,0.045929,0.011564,0.014124,0.005939,0.025027,0.005158,0.011586,true
0.019265,0.018530,2.935583,0.092168,0.167815,0.104847,0.010155,0.031931,-31.072715,3.059391,-0.614594,-0.142206,-0.119873,0.300841,0.059989,0.254613,0.004037,0.074689,-0.061939,-0.035178,-0.071072,0.014026,0.010777,0.045935,0.007004,0.011473,0.006154,0.082119,0.007540,0.007844,0.009785,0.027590,0.004516,0.028227,0.005605,0.045426,0.434612,0.056205,0.059842,0.184646,0.005091,0.025995,3.993843,1.255004,0.524646,0.460459,0.460727,0.209185,0.232486,0.213872,0.204555,0.175640,0.159900,0.173332,0.167262,0.011850,0.011362,0.037070,0.007597,0.009394,0.005933,0.057326,0.009875,0.008601,0.007026,0.028515,0.006193,0.015037,true
0.023017,0.018457,3.000179,0.109584,0.184854,0.190856,0.010607,0.046181,-31.046477,2.729749,-0.594025,-0.175867,0.027627,0.343882,0.103817,0.262592,-0.004601,0.086347,-0.089997,0.017651,-0.110092,0.012957,0.009554,0.043037,0.006913,0.012274,0.007373,0.079262,0.008312,0.006380,0.008759,0.025456,0.005703,0.026488,0.009963,0.045421,0.339127,0.064702,0.052853,0.338544,0.006785,0.051542,3.832327,1.188838,0.402984,0.565684,0.395886,0.220900,0.280718,0.249873,0.166353,0.175536,0.221891,0.176919,0.163137,0.011464,0.010176,0.036749,0.006737,0.010011,0.007049,0.053619,0.009121,0.005392,0.006823,0.023302,0.010890,0.015215,true
0.028345,0.018486,2.872557,0.078318,0.140027,0.165631,0.009519,0.048486,-29.745695,2.183683,-0.387748,-0.461051,-0.219855,0.486356,-0.051001,0.302914,-0.030956,0.026614,-0.111075,0.023497,-0.125526,0.015217,0.012172,0.037144,0.009486,0.012453,0.008828,0.054420,0.010353,0.008444,0.008240,0.024160,0.003958,0.020999,0.014534,0.045351,0.475427,0.025218,0.042808,0.193676,0.004934,0.032207,3.582522,1.231002,0.678023,0.578011,0.524199,0.309270,0.331568,0.288745,0.267764,0.231488,0.211825,0.203085,0.165555,0.013642,0.012486,0.038505,0.010179,0.010325,0.009378,0.044472,0.012037,0.008898,0.006175,0.021599,0.004215,0.012881,true
0.017660,0.018465,2.923288,0.078909,0.162977,0.036626,0.010974,0.020972,-32.077147,3.450034,-0.541990,-0.012874,0.178703,0.358259,0.015657,0.320500,-0.011144,0.011661,-0.039435,-0.060337,-0.044356,0.013532,0.008849,0.057155,0.006674,0.013744,0.005875,0.100745,0.006820,0.006639,0.008806,0.033367,0.002433,0.033120,0.005563,0.045417,0.380616,0.031632,0.047327,0.042387,0.006768,0.009425,4.016002,1.054566,0.592718,0.551402,0.307015,0.211797,0.213337,0.172331,0.172098,0.150325,0.150163,0.152238,0.151815,0.012144,0.008613,0.051701,0.006144,0.010482,0.006029,0.057443,0.009435,0.007521,0.006426,0.026262,0.002315,0.017604,true
0.031124,0.018492,2.926238,0.075383,0.130153,0.227493,0.009159,0.054347,-29.449695,2.302822,-0.420264,-0.496799,-0.239108,0.244997,0.064671,0.170075,-0.078346,0.027420,-0.153554,0.033649,-0.118696,0.014582,0.011286,0.024780,0.009396,0.013875,0.011091,0.049441,0.010574,0.007934,0.012058,0.021589,0.004139,0.018454,0.012845,0.045216,0.387088,0.028715,0.041063,0.250355,0.004451,0.028433,3.238148,1.198586,0.830353,0.413013,0.420756,0.356271,0.297799,0.351992,0.278017,0.253958,0.242272,0.202504,0.240077,0.012856,0.010322,0.016189,0.007273,0.009710,0.012519,0.033608,0.013118,0.009015,0.020074,0.020231,0.004644,0.008296,true
0.024198,0.018472,2.987011,0.084233,0.154025,0.131845,0.008827,0.039889,-30.827199,3.068862,-0.654704,-0.157702,-0.074703,0.237297,0.220813,0.284236,-0.006373,-0.045386,-0.105192,-0.052677,-0.056329,0.017059,0.010944,0.040619,0.015660,0.013329,0.007560,0.064953,0.007361,0.006801,0.007754,0.023370,0.005235,0.022811,0.012957,0.045452,0.373293,0.048862,0.053578,0.206315,0.004517,0.030795,3.636179,1.160116,0.644392,0.448977,0.448836,0.252254,0.287396,0.227638,0.215661,0.221889,0.179570,0.173428,0.159556,0.013649,0.009493,0.027754,0.019337,0.010330,0.006193,0.040594,0.008938,0.007131,0.005300,0.021473,0.008545,0.010528,true
0.029102,0.018431,2.987621,0.078334,0.140601,0.159792,0.010202,0.047944,-30.128697,2.860432,-0.585080,-0.135278,0.142174,0.176443,0.007244,0.086900,-0.041051,-0.059888,-0.134780,-0.069734,-0.158891,0.017886,0.009629,0.041636,0.014071,0.016673,0.008707,0.048884,0.008426,0.006844,0.013078,0.031306,0.005770,0.023105,0.018676,0.045232,0.397960,0.031605,0.035287,0.239741,0.005749,0.042524,3.422406,1.012541,0.650646,0.613049,0.320847,0.265092,0.250613,0.286705,0.225038,0.224923,0.195379,0.199609,0.215652,0.012773,0.010160,0.036671,0.016708,0.015587,0.009967,0.040035,0.012158,0.006736,0.012875,0.024492,0.009629,0.011157,true
0.021384,0.018485,2.978056,0.075417,0.150119,0.063826,0.009178,0.030250,-30.927612,3.010351,-0.445279,-0.221449,-0.008605,0.283163,0.049282,0.210790,0.003711,-0.117323,-0.039141,-0.051208,-0.064114,0.016661,0.010954,0.046346,0.010893,0.014766,0.007320,0.073474,0.007692,0.007504,0.008941,0.030494,0.003831,0.026084,0.007774,0.045458,0.314765,0.026780,0.040579,0.074158,0.004373,0.017880,3.667376,0.753232,0.614447,0.664355,0.433121,0.265054,0.305736,0.266926,0.216660,0.204314,0.180034,0.166201,0.192329,0.014770,0.009753,0.037233,0.012360,0.010858,0.007593,0.051239,0.009275,0.007797,0.006497,0.024416,0.005332,0.014491,true
0.032597,0.018479,2.872937,0.078273,0.132370,0.190915,0.009044,0.055111,-29.205553,2.063049,-0.755528,-0.321517,-0.123627,0.313042,0.090828,0.095097,-0.016420,0.055220,-0.075397,-0.045738,-0.110441,0.013256,0.010986,0.022880,0.007644,0.011128,0.007688,0.038816,0.011145,0.009599,0.010606,0.025899,0.006233,0.016185,0.014793,0.045131,0.560847,0.034109,0.035724,0.241698,0.003980,0.034544,2.937804,1.520289,0.710088,0.490718,0.632715,0.408154,0.326920,0.347782,0.296612,0.242843,0.184153,0.209346,0.205228,0.011936,0.010004,0.017409,0.006273,0.009566,0.006327,0.030274,0.011943,0.010588,0.010763,0.028705,0.008541,0.008037,true
